mp_id,formula,folder_name,prim_n_atoms
mp_705201,FePO4_,mp_705201_FePO4__feff_Fe_site_01,96
mp_849403,Li2Fe5F17,mp_849403_Li2Fe5F17_feff_Fe_site_02,96
mp_849623,Li2FeP2O7_,mp_849623_Li2FeP2O7__feff_Fe_site_01,96
mp_704299,FePO4_,mp_704299_FePO4__feff_Fe_site_01,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_06,96
mp_704545,Fe3C10SeO10_,mp_704545_Fe3C10SeO10__feff_Fe_site_01,96
mp_581085,Na7Sr2Fe7F32,mp_581085_Na7Sr2Fe7F32_feff_Fe_site_03,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_01,96
mp_1211025,NaFeBP2O11_,mp_1211025_NaFeBP2O11__feff_Fe_site_01,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_03,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_07,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_04,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_02,96
mp_1182789,FeCl3,mp_1182789_FeCl3_feff_Fe_site_09,96
mp_849403,Li2Fe5F17,mp_849403_Li2Fe5F17_feff_Fe_site_03,96
mp_1221829,Na22CaFe6P12O8F6_,mp_1221829_Na22CaFe6P12O8F6__feff_Fe_site_01,95
mp_773104,Sr24Fe16O55_,mp_773104_Sr24Fe16O55__feff_Fe_site_01,95
mp_1221052,Na7Fe7P6O8F3_,mp_1221052_Na7Fe7P6O8F3__feff_Fe_site_01,94
mp_705431,Li6Fe5P2O74_,mp_705431_Li6Fe5P2O74__feff_Fe_site_01,94
mp_760108,Li7Fe7P6O8F3_,mp_760108_Li7Fe7P6O8F3__feff_Fe_site_01,94
mp_1177031,Li7Fe4P2O74_,mp_1177031_Li7Fe4P2O74__feff_Fe_site_01,94
mp_1176933,Li7Fe4P2O74_,mp_1176933_Li7Fe4P2O74__feff_Fe_site_01,94
mp_765020,Sr24Fe16O53_,mp_765020_Sr24Fe16O53__feff_Fe_site_01,93
mp_1195414,MnBe2Fe2P2O112_,mp_1195414_MnBe2Fe2P2O112__feff_Fe_site_01,93
mp_566548,BaFe2O39_,mp_566548_BaFe2O39__feff_Fe_site_01,92
mp_1177735,Li3Fe2P2O72_,mp_1177735_Li3Fe2P2O72__feff_Fe_site_01,92
mp_1259854,Al2Fe3PO53_,mp_1259854_Al2Fe3PO53__feff_Fe_site_01,92
mp_26221,Li6Fe3P8O29_,mp_26221_Li6Fe3P8O29__feff_Fe_site_01,92
mp_775750,LiFeSi2O53_,mp_775750_LiFeSi2O53__feff_Fe_site_01,92
mp_1177017,Li6Fe3P8O29_,mp_1177017_Li6Fe3P8O29__feff_Fe_site_01,92
mp_1199199,Rb3FeMo4O15_,mp_1199199_Rb3FeMo4O15__feff_Fe_site_01,92
mp_1204423,FeH9C4NO23_,mp_1204423_FeH9C4NO23__feff_Fe_site_01,92
mp_1181219,K3FeMo4O15_,mp_1181219_K3FeMo4O15__feff_Fe_site_01,92
mp_1208968,SrZn2Fe16O27_,mp_1208968_SrZn2Fe16O27__feff_Fe_site_01,92
mp_1212917,Fe2H10Cl6O5_,mp_1212917_Fe2H10Cl6O5__feff_Fe_site_01,92
mp_705381,LiFe3P4O15_,mp_705381_LiFe3P4O15__feff_Fe_site_01,92
mp_1199975,Cs3FeMo4O15_,mp_1199975_Cs3FeMo4O15__feff_Fe_site_01,92
mp_1198664,Cs3CaFeP2O72_,mp_1198664_Cs3CaFeP2O72__feff_Fe_site_01,92
mp_849506,Li3Fe2P2O72_,mp_849506_Li3Fe2P2O72__feff_Fe_site_01,92
mp_650518,Ca4YFe5O13_,mp_650518_Ca4YFe5O13__feff_Fe_site_01,92
mp_1177912,Li3Fe2P2O72_,mp_1177912_Li3Fe2P2O72__feff_Fe_site_01,92
mp_1225422,Fe5Bi4O13F_,mp_1225422_Fe5Bi4O13F__feff_Fe_site_01,92
mp_759501,Li4Fe2Si4O13_,mp_759501_Li4Fe2Si4O13__feff_Fe_site_01,92
mp_1220973,Na5Fe3Ag2As2O74_,mp_1220973_Na5Fe3Ag2As2O74__feff_Fe_site_01,92
mp_555589,Fe2Se2O53_,mp_555589_Fe2Se2O53__feff_Fe_site_01,92
mp_27102,Fe4P9O32_,mp_27102_Fe4P9O32__feff_Fe_site_01,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_07,90
mp_1177159,Li5Fe4P2O74_,mp_1177159_Li5Fe4P2O74__feff_Fe_site_01,90
mp_1176821,Li9Fe4BO38_,mp_1176821_Li9Fe4BO38__feff_Fe_site_01,90
mp_1177154,Li5Fe4P2O74_,mp_1177154_Li5Fe4P2O74__feff_Fe_site_01,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_04,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_06,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_08,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_05,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_03,90
mp_849560,Li5Fe4P2O74_,mp_849560_Li5Fe4P2O74__feff_Fe_site_01,90
mp_849564,Li5Fe4P2O74_,mp_849564_Li5Fe4P2O74__feff_Fe_site_01,90
mp_849563,Li5Fe4P2O74_,mp_849563_Li5Fe4P2O74__feff_Fe_site_01,90
mp_849492,Li5Fe4P2O74_,mp_849492_Li5Fe4P2O74__feff_Fe_site_01,90
mp_650392,FeSiO3_,mp_650392_FeSiO3__feff_Fe_site_01,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_01,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_09,90
mp_1176724,LiFeF3,mp_1176724_LiFeF3_feff_Fe_site_02,90
mp_1177390,Li5Fe4P2O74_,mp_1177390_Li5Fe4P2O74__feff_Fe_site_01,90
mp_1213402,FeBP2O11_,mp_1213402_FeBP2O11__feff_Fe_site_01,90
mp_1210323,NaAl5FeP4H5O122_,mp_1210323_NaAl5FeP4H5O122__feff_Fe_site_01,90
mp_557221,Na2FeCoF7,mp_557221_Na2FeCoF7_feff_Fe_site_02,88
mp_565968,Na2FeCuF7,mp_565968_Na2FeCuF7_feff_Fe_site_03,88
mp_557221,Na2FeCoF7,mp_557221_Na2FeCoF7_feff_Fe_site_03,88
mp_559629,FeH12C2N2F5_,mp_559629_FeH12C2N2F5__feff_Fe_site_01,88
mp_565968,Na2FeCuF7,mp_565968_Na2FeCuF7_feff_Fe_site_01,88
mp_1101558,Fe3P4O15_,mp_1101558_Fe3P4O15__feff_Fe_site_01,88
mp_782726,LiFeP2O7_,mp_782726_LiFeP2O7__feff_Fe_site_01,88
mp_849555,LiFeP2O7_,mp_849555_LiFeP2O7__feff_Fe_site_01,88
mp_831266,LiFeP2O7_,mp_831266_LiFeP2O7__feff_Fe_site_01,88
mp_863392,LiFeSi3O72_,mp_863392_LiFeSi3O72__feff_Fe_site_01,88
mp_565968,Na2FeCuF7,mp_565968_Na2FeCuF7_feff_Fe_site_02,88
mp_568396,BaFeBr42,mp_568396_BaFeBr42_feff_Fe_site_01,88
mp_567605,CeTl5Fe2NO212_,mp_567605_CeTl5Fe2NO212__feff_Fe_site_01,88
mp_568396,BaFeBr42,mp_568396_BaFeBr42_feff_Fe_site_02,88
mp_1176772,LiFeP2O7_,mp_1176772_LiFeP2O7__feff_Fe_site_01,88
mp_1177302,Li5Fe2PO43_,mp_1177302_Li5Fe2PO43__feff_Fe_site_01,88
mp_15548,Na2ZnFeF7,mp_15548_Na2ZnFeF7_feff_Fe_site_03,88
mp_15548,Na2ZnFeF7,mp_15548_Na2ZnFeF7_feff_Fe_site_01,88
mp_15548,Na2ZnFeF7,mp_15548_Na2ZnFeF7_feff_Fe_site_02,88
mp_1338518,CaFe2CoO7_,mp_1338518_CaFe2CoO7__feff_Fe_site_01,88
mp_1336629,ZnFe2CoO7_,mp_1336629_ZnFe2CoO7__feff_Fe_site_01,88
mp_1182551,Fe3P2H6O11_,mp_1182551_Fe3P2H6O11__feff_Fe_site_01,88
mp_720286,Fe3P2H6O11_,mp_720286_Fe3P2H6O11__feff_Fe_site_01,88
mp_1203434,Na2Fe2F7,mp_1203434_Na2Fe2F7_feff_Fe_site_04,88
mp_1203434,Na2Fe2F7,mp_1203434_Na2Fe2F7_feff_Fe_site_05,88
mp_1177429,Li4Fe3SiO43_,mp_1177429_Li4Fe3SiO43__feff_Fe_site_01,88
mp_765153,Li5FeCO34_,mp_765153_Li5FeCO34__feff_Fe_site_01,88
mp_758930,Na5FeHO4_,mp_758930_Na5FeHO4__feff_Fe_site_01,88
mp_758932,Li5FeHO4_,mp_758932_Li5FeHO4__feff_Fe_site_01,88
mp_629080,Fe2C9O7F4_,mp_629080_Fe2C9O7F4__feff_Fe_site_01,88
mp_557221,Na2FeCoF7,mp_557221_Na2FeCoF7_feff_Fe_site_01,88
mp_1227584,Ca8Al9Fe3Si12HO134_,mp_1227584_Ca8Al9Fe3Si12HO134__feff_Fe_site_01,88
mp_1227544,Ca8Al9Fe3Si12HO134_,mp_1227544_Ca8Al9Fe3Si12HO134__feff_Fe_site_01,88
mp_687200,LiFePO35_,mp_687200_LiFePO35__feff_Fe_site_01,88
mp_1203434,Na2Fe2F7,mp_1203434_Na2Fe2F7_feff_Fe_site_03,88
mp_1203434,Na2Fe2F7,mp_1203434_Na2Fe2F7_feff_Fe_site_02,88
mp_1203434,Na2Fe2F7,mp_1203434_Na2Fe2F7_feff_Fe_site_01,88
mp_699478,FeH12NF23_,mp_699478_FeH12NF23__feff_Fe_site_01,88
mp_699582,Na2AlFeF7,mp_699582_Na2AlFeF7_feff_Fe_site_01,88
mp_699582,Na2AlFeF7,mp_699582_Na2AlFeF7_feff_Fe_site_02,88
mp_694909,Li11Fe3B24PbO242_,mp_694909_Li11Fe3B24PbO242__feff_Fe_site_01,88
mp_687255,K5CeFe2NO212_,mp_687255_K5CeFe2NO212__feff_Fe_site_01,88
mp_849557,LiFeP2O7_,mp_849557_LiFeP2O7__feff_Fe_site_01,88
mp_705395,Fe3P4O15_,mp_705395_Fe3P4O15__feff_Fe_site_01,88
mp_1042681,MgFe2CoO7_,mp_1042681_MgFe2CoO7__feff_Fe_site_01,88
mp_849291,Li5Fe3F14,mp_849291_Li5Fe3F14_feff_Fe_site_02,88
mp_849291,Li5Fe3F14,mp_849291_Li5Fe3F14_feff_Fe_site_03,88
mp_849452,LiFeP2O7_,mp_849452_LiFeP2O7__feff_Fe_site_01,88
mp_849415,LiFeP2O7_,mp_849415_LiFeP2O7__feff_Fe_site_01,88
mp_849490,LiFeP2O7_,mp_849490_LiFeP2O7__feff_Fe_site_01,88
mp_29100,Fe2Se2O7_,mp_29100_Fe2Se2O7__feff_Fe_site_01,88
mp_849291,Li5Fe3F14,mp_849291_Li5Fe3F14_feff_Fe_site_01,88
mp_510473,FeH9C3N7O2_,mp_510473_FeH9C3N7O2__feff_Fe_site_01,88
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_14,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_15,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_08,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_10,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_09,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_18,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_07,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_06,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_17,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_20,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_13,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_12,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_11,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_22,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_23,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_16,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_02,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_01,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_03,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_04,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_05,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_21,87
mp_1227244,Fe74W13,mp_1227244_Fe74W13_feff_Fe_site_19,87
mp_705437,Li3Fe3P8O29_,mp_705437_Li3Fe3P8O29__feff_Fe_site_01,86
mp_1215136,Ca3Fe3O55_,mp_1215136_Ca3Fe3O55__feff_Fe_site_01,86
mp_849584,Li3Fe4P2O74_,mp_849584_Li3Fe4P2O74__feff_Fe_site_01,86
mp_849425,Li3Fe4P2O74_,mp_849425_Li3Fe4P2O74__feff_Fe_site_01,86
mp_1214030,Cd5Fe2P2O74_,mp_1214030_Cd5Fe2P2O74__feff_Fe_site_01,86
mp_650224,Fe7P2O74_,mp_650224_Fe7P2O74__feff_Fe_site_01,86
mp_1177688,Li3Fe4P2O74_,mp_1177688_Li3Fe4P2O74__feff_Fe_site_01,86
mp_1197601,Rb4MgFe8H6Se8O252_,mp_1197601_Rb4MgFe8H6Se8O252__feff_Fe_site_01,85
mp_1202454,Rb4Fe8CuH6Se8O252_,mp_1202454_Rb4Fe8CuH6Se8O252__feff_Fe_site_01,85
mp_882899,Li17Fe4CO316_,mp_882899_Li17Fe4CO316__feff_Fe_site_01,85
mp_849574,LiFe8F33,mp_849574_LiFe8F33_feff_Fe_site_04,84
mp_849574,LiFe8F33,mp_849574_LiFe8F33_feff_Fe_site_03,84
mp_849574,LiFe8F33,mp_849574_LiFe8F33_feff_Fe_site_02,84
mp_849574,LiFe8F33,mp_849574_LiFe8F33_feff_Fe_site_01,84
mp_758436,LiFeSiO4_,mp_758436_LiFeSiO4__feff_Fe_site_01,84
mp_758825,LiFeSiO4_,mp_758825_LiFeSiO4__feff_Fe_site_01,84
mp_758222,LiFePO4_,mp_758222_LiFePO4__feff_Fe_site_01,84
mp_758206,Fe35SiO48_,mp_758206_Fe35SiO48__feff_Fe_site_01,84
mp_1177607,Li3MnFeCoPO43_,mp_1177607_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_1177623,Li3MnFeCoPO43_,mp_1177623_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_1194613,FeH12C2NCl22_,mp_1194613_FeH12C2NCl22__feff_Fe_site_01,84
mp_1195083,FeH12C2NCl22_,mp_1195083_FeH12C2NCl22__feff_Fe_site_01,84
mp_685871,PrFeSb35,mp_685871_PrFeSb35_feff_Fe_site_01,84
mp_744814,RbFeP2HO42_,mp_744814_RbFeP2HO42__feff_Fe_site_01,84
mp_1177593,Li3MnFeCoPO43_,mp_1177593_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_735566,KFe2P2H5O11_,mp_735566_KFe2P2H5O11__feff_Fe_site_01,84
mp_1177594,Li3MnFeCoPO43_,mp_1177594_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_1177596,Li3MnFeCoPO43_,mp_1177596_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_1177597,Li3MnFeCoPO43_,mp_1177597_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_530413,ZnFeO22_,mp_530413_ZnFeO22__feff_Fe_site_01,84
mp_706492,Mn19Fe17O48_,mp_706492_Mn19Fe17O48__feff_Fe_site_01,84
mp_685871,PrFeSb35,mp_685871_PrFeSb35_feff_Fe_site_04,84
mp_685871,PrFeSb35,mp_685871_PrFeSb35_feff_Fe_site_05,84
mp_685871,PrFeSb35,mp_685871_PrFeSb35_feff_Fe_site_06,84
mp_685871,PrFeSb35,mp_685871_PrFeSb35_feff_Fe_site_03,84
mp_685871,PrFeSb35,mp_685871_PrFeSb35_feff_Fe_site_02,84
mp_685218,Fe2CoO4_,mp_685218_Fe2CoO4__feff_Fe_site_01,84
mp_849991,Li2FeF4,mp_849991_Li2FeF4_feff_Fe_site_01,84
mp_705312,LiFePO4_,mp_705312_LiFePO4__feff_Fe_site_01,84
mp_1200149,LiFe2P2O72_,mp_1200149_LiFe2P2O72__feff_Fe_site_01,84
mp_704251,LiFePO4_,mp_704251_LiFePO4__feff_Fe_site_01,84
mp_1197635,NaFe2P2H5O11_,mp_1197635_NaFe2P2H5O11__feff_Fe_site_01,84
mp_705376,LiFe5P2O74_,mp_705376_LiFe5P2O74__feff_Fe_site_01,84
mp_849991,Li2FeF4,mp_849991_Li2FeF4_feff_Fe_site_03,84
mp_1197576,FeW3Cl72,mp_1197576_FeW3Cl72_feff_Fe_site_01,84
mp_849991,Li2FeF4,mp_849991_Li2FeF4_feff_Fe_site_02,84
mp_1120760,ZnFe2P2O72_,mp_1120760_ZnFe2P2O72__feff_Fe_site_01,84
mp_1101180,Zn11Fe25O48_,mp_1101180_Zn11Fe25O48__feff_Fe_site_01,84
mp_1176688,LiFeSiO4_,mp_1176688_LiFeSiO4__feff_Fe_site_01,84
mp_647840,Fe2C8SO10_,mp_647840_Fe2C8SO10__feff_Fe_site_01,84
mp_775189,Li2MnFePO42_,mp_775189_Li2MnFePO42__feff_Fe_site_01,84
mp_637295,ZnFeC5N6O_,mp_637295_ZnFeC5N6O__feff_Fe_site_01,84
mp_772409,LiFePO4_,mp_772409_LiFePO4__feff_Fe_site_01,84
mp_772906,LiFePO4_,mp_772906_LiFePO4__feff_Fe_site_01,84
mp_772406,LiFePO4_,mp_772406_LiFePO4__feff_Fe_site_01,84
mp_757540,LiFeSiO4_,mp_757540_LiFeSiO4__feff_Fe_site_01,84
mp_1177625,Li3MnFeCoPO43_,mp_1177625_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_1224302,KVFeP2H5O11_,mp_1224302_KVFeP2H5O11__feff_Fe_site_01,84
mp_759092,LiFePO4_,mp_759092_LiFePO4__feff_Fe_site_01,84
mp_758862,LiFeSiO4_,mp_758862_LiFeSiO4__feff_Fe_site_01,84
mp_1223005,Li3FeNi2PO43_,mp_1223005_Li3FeNi2PO43__feff_Fe_site_01,84
mp_1223044,Li3ZnFe2PO43_,mp_1223044_Li3ZnFe2PO43__feff_Fe_site_01,84
mp_1177589,Li3MnFeCoPO43_,mp_1177589_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_772146,LiFePO4_,mp_772146_LiFePO4__feff_Fe_site_01,84
mp_764969,Li3MnFeCoPO43_,mp_764969_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_764962,Fe25Si11O48_,mp_764962_Fe25Si11O48__feff_Fe_site_01,84
mp_764931,Li3MnFeCoPO43_,mp_764931_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_766664,LiFeSiO4_,mp_766664_LiFeSiO4__feff_Fe_site_01,84
mp_759281,LiFeSiO4_,mp_759281_LiFeSiO4__feff_Fe_site_01,84
mp_759846,Li3MnFeCoPO43_,mp_759846_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_764869,Li3MnFeCoPO43_,mp_764869_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_764870,Li3MnFeCoPO43_,mp_764870_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_760116,Fe31Si5O48_,mp_760116_Fe31Si5O48__feff_Fe_site_01,84
mp_760208,Li4V3FeO62_,mp_760208_Li4V3FeO62__feff_Fe_site_01,84
mp_761258,Li3MnFeCoPO43_,mp_761258_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_764707,Li3MnFeCoPO43_,mp_764707_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_764708,Li3MnFeCoPO43_,mp_764708_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_764867,Li3MnFeCoPO43_,mp_764867_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_532027,CdFeO22_,mp_532027_CdFeO22__feff_Fe_site_01,84
mp_780568,Li4Fe2PO43_,mp_780568_Li4Fe2PO43__feff_Fe_site_01,84
mp_531088,MgFeO22_,mp_531088_MgFeO22__feff_Fe_site_01,84
mp_780791,Li3ZnFe2PO43_,mp_780791_Li3ZnFe2PO43__feff_Fe_site_01,84
mp_531066,TiFe11O16_,mp_531066_TiFe11O16__feff_Fe_site_01,84
mp_530567,Al2FeO4_,mp_530567_Al2FeO4__feff_Fe_site_01,84
mp_531053,ZnFeO22_,mp_531053_ZnFeO22__feff_Fe_site_01,84
mp_559713,Fe3P2O72_,mp_559713_Fe3P2O72__feff_Fe_site_01,84
mp_764912,Li3MnFeCoPO43_,mp_764912_Li3MnFeCoPO43__feff_Fe_site_01,84
mp_772286,LiFePO4_,mp_772286_LiFePO4__feff_Fe_site_01,84
mp_540591,Na2FeH4C5N2O3_,mp_540591_Na2FeH4C5N2O3__feff_Fe_site_01,84
mp_685527,Sr18Fe18O47_,mp_685527_Sr18Fe18O47__feff_Fe_site_01,83
mp_1199640,Fe2AsH19SO18_,mp_1199640_Fe2AsH19SO18__feff_Fe_site_01,82
mp_1196710,CsFe5MoO47_,mp_1196710_CsFe5MoO47__feff_Fe_site_01,82
mp_705433,Fe5P2O74_,mp_705433_Fe5P2O74__feff_Fe_site_01,82
mp_1194745,FeB12HO64_,mp_1194745_FeB12HO64__feff_Fe_site_01,82
mp_759221,Li3Fe4P3H12O19_,mp_759221_Li3Fe4P3H12O19__feff_Fe_site_01,82
mp_1209473,RbNa3Fe7PO46_,mp_1209473_RbNa3Fe7PO46__feff_Fe_site_01,82
mp_1211939,Mn2Fe5Si8HO122_,mp_1211939_Mn2Fe5Si8HO122__feff_Fe_site_01,82
mp_1195747,Na7Fe4AsO46_,mp_1195747_Na7Fe4AsO46__feff_Fe_site_01,82
mp_772517,Li7Fe4PO46_,mp_772517_Li7Fe4PO46__feff_Fe_site_01,82
mp_772462,Sr21Fe14O47_,mp_772462_Sr21Fe14O47__feff_Fe_site_01,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_04,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_02,82
mp_554409,Na7Fe4PO46_,mp_554409_Na7Fe4PO46__feff_Fe_site_01,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_03,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_01,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_09,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_05,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_06,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_07,82
mp_1229054,Al53Fe17Si12,mp_1229054_Al53Fe17Si12_feff_Fe_site_08,82
